;addr_build;addr_lat;addr_lng;addr_metro;addr_street;city;employer_name;employer_url;employer_url_vacancy;vac_money_cur;vac_money_from;vac_money_to;vac_name
0;17;59.931648;30.368096;Маяковская;2-я Советская улица;Санкт-Петербург;GLAMY;https://api.hh.ru/employers/2964643;https://hh.ru/vacancy/30861514;RUR;140000.0;180000.0;Android-разработчик
1;метро Технологический институт-2;59.9166;30.318779;Технологический институт;2 линия;Санкт-Петербург;iGooods;https://api.hh.ru/employers/1762038;https://hh.ru/vacancy/31905242;RUR;160000.0;;Android developer
2;;;;;;Санкт-Петербург;Давыдов Михаил Сергеевич;https://api.hh.ru/employers/4032636;https://hh.ru/vacancy/31896345;RUR;;170000.0;Android разработчик
3;;;;;;Санкт-Петербург;Риал Тайм Технологии;https://api.hh.ru/employers/3255674;https://hh.ru/vacancy/30369565;RUR;180000.0;;Android Developer
4;266;59.893349;30.327402;Московские ворота;Лиговский проспект;Санкт-Петербург;АКМЭ сервис;https://api.hh.ru/employers/157761;https://hh.ru/vacancy/31849821;RUR;80000.0;;Android разработчик
5;11/2;59.936327;30.31532;Адмиралтейская;Невский проспект;Санкт-Петербург;Нмаркет.ПРО;https://api.hh.ru/employers/2190230;https://hh.ru/vacancy/31922551;RUR;100000.0;120000.0;Android разработчик
6;12;59.903002;30.398181;Елизаровская;улица Седова;Санкт-Петербург;Элком +;https://api.hh.ru/employers/67843;https://hh.ru/vacancy/31306279;RUR;90000.0;130000.0;Разработчик Android
7;30к2;59.932036;30.420522;Новочеркасская;Заневский проспект;Санкт-Петербург;Pushapp;https://api.hh.ru/employers/2120114;https://hh.ru/vacancy/31680243;RUR;200000.0;;Senior Android Developer
8;29;59.942119;30.359517;Чернышевская;улица Рылеева;Санкт-Петербург;Монолит-Инфо;https://api.hh.ru/employers/90539;https://hh.ru/vacancy/31864268;RUR;120000.0;;Мобильный разработчик (Android, IOS)
9;;;;Площадь Восстания;;Санкт-Петербург;TIGER;https://api.hh.ru/employers/1488321;https://hh.ru/vacancy/31892451;RUR;;250000.0;Senior Android Engineer
10;;;;Приморская;;Санкт-Петербург;Muzlab;https://api.hh.ru/employers/1547864;https://hh.ru/vacancy/31737523;RUR;85000.0;;Android-разработчик
11;;;;;;Санкт-Петербург;Точка;https://api.hh.ru/employers/2324020;https://hh.ru/vacancy/31844171;RUR;;150000.0;Разработчик мобильных приложений под Android
12;21а;59.999858;30.256382;Старая Деревня;Гаккелевская улица;Санкт-Петербург;СП.АРМ;https://api.hh.ru/employers/1062575;https://hh.ru/vacancy/31600404;RUR;60000.0;120000.0;Разработчик мобильных приложений для Android и iOS
13;;;;;;Санкт-Петербург;HR-PROFI;https://api.hh.ru/employers/1883675;https://hh.ru/vacancy/31625193;RUR;140000.0;170000.0;Android Developer
14;;;;;;Санкт-Петербург;Стандарт Капитал;https://api.hh.ru/employers/1641438;https://hh.ru/vacancy/27611806;RUR;200000.0;;React Native developer (iOS, Android, Web)
15;9;59.9653491265;30.3156471693;Петроградская;улица Льва Толстого;Санкт-Петербург;Вайт Код;https://api.hh.ru/employers/1519234;https://hh.ru/vacancy/31460152;RUR;150000.0;;С++ developer (Android)
16;1;59.959251;30.311583;Горьковская;улица Кропоткина;Санкт-Петербург;Tango Me;https://api.hh.ru/employers/3266823;https://hh.ru/vacancy/30963947;RUR;300000.0;380000.0;Senior Android developer
17;64В;59.932175;30.403157;Новочеркасская;Малоохтинский проспект;Санкт-Петербург;KUPIBILET.RU;https://api.hh.ru/employers/950613;https://hh.ru/vacancy/31655960;RUR;110000.0;;Android разработчик
18;;;;;;Санкт-Петербург;iSpring;https://api.hh.ru/employers/1296244;https://hh.ru/vacancy/31616087;RUR;100000.0;150000.0;Senior Android developer
19;54 к.4;59.9412407465;30.2561454211;Василеостровская;Малый пр.ВО;Санкт-Петербург;Транзас;https://api.hh.ru/employers/1938912;https://hh.ru/vacancy/31207559;RUR;140000.0;;Senior software developer C++ (iOS/Android)
20;метро Технологический институт-2;59.9166;30.318779;Технологический институт;2 линия;Санкт-Петербург;iGooods;https://api.hh.ru/employers/1762038;https://hh.ru/vacancy/28453027;RUR;;250000.0;IOS developer
21;;;;;;Санкт-Петербург;M-soft;https://api.hh.ru/employers/3507672;https://hh.ru/vacancy/31950087;RUR;120000.0;;C/C++ Developer (Audio Streaming)
22;;;;;;Санкт-Петербург;Тинькофф работа;https://api.hh.ru/employers/3377663;https://hh.ru/vacancy/31460322;RUR;90000.0;;Водитель Гетт
23;5;59.936674;30.329738;;Итальянская улица;Санкт-Петербург;Matryoshka Games;https://api.hh.ru/employers/3255952;https://hh.ru/vacancy/30088498;RUR;70000.0;110000.0;Middle Developer / Программист (Unity)
24;3Б;59.974099;30.325247;;Инструментальная улица;Санкт-Петербург;TVX GAMES;https://api.hh.ru/employers/1287468;https://hh.ru/vacancy/31758189;RUR;70000.0;120000.0;Unity разработчик C# (middle) Санкт-Петербург
25;3Б;59.974099;30.325247;;Инструментальная улица;Санкт-Петербург;TVX GAMES;https://api.hh.ru/employers/1287468;https://hh.ru/vacancy/31758189;RUR;70000.0;120000.0;Unity разработчик C# (middle) Санкт-Петербург
26;54 к.4;59.9412407465;30.2561454211;Василеостровская;Малый пр.ВО;Санкт-Петербург;Транзас;https://api.hh.ru/employers/1938912;https://hh.ru/vacancy/31872398;RUR;100000.0;;Инженер по автоматизации тестирования ПО (Python)
