;addr_build;addr_lat;addr_lng;addr_metro;addr_street;city;employer_name;employer_url;employer_url_vacancy;vac_money_cur;vac_money_from;vac_money_to;vac_name
0;8;59.986088;30.321267;Чёрная речка;Белоостровская улица;Санкт-Петербург;Quantum Art;https://api.hh.ru/employers/8188;https://hh.ru/vacancy/23753859;RUR;80000.0;110000.0;Системный администратор
1;2;59.97387;30.333691;Выборгская;Гельсингфорсская улица;Санкт-Петербург;B2Broker;https://api.hh.ru/employers/2234168;https://hh.ru/vacancy/23822481;RUR;60000.0;;Системный администратор
2;1;59.959251;30.311583;Горьковская;улица Кропоткина;Санкт-Петербург;MediaTech;https://api.hh.ru/employers/115009;https://hh.ru/vacancy/23690874;RUR;90000.0;;Системный администратор
3;89;59.834221;30.414907;Купчино;Бухарестская улица;Санкт-Петербург;Старт;https://api.hh.ru/employers/24446;https://hh.ru/vacancy/23467585;RUR;63000.0;70000.0;Системный администратор
4;3;59.912914;30.446878;;улица Коллонтай;Санкт-Петербург;Холдинг Аптека Доктор;https://api.hh.ru/employers/37314;https://hh.ru/vacancy/23745524;RUR;60000.0;;Системный администратор
5;90-92;59.9325147828;30.352542838;Маяковская;Невский проспект;Санкт-Петербург;Медиэстетик;https://api.hh.ru/employers/1587765;https://hh.ru/vacancy/23999281;RUR;55000.0;65000.0;Системный администратор
6;;;;;;Санкт-Петербург;Звезда-Энергетика;https://api.hh.ru/employers/38136;https://hh.ru/vacancy/23698746;RUR;60000.0;60000.0;Системный администратор
7;;;;;;Санкт-Петербург;Макро Групп;https://api.hh.ru/employers/7463;https://hh.ru/vacancy/24009421;RUR;46000.0;70000.0;Системный администратор
8;;;;;;Санкт-Петербург;Инвестиционно-финансовая группа «Юнион Финанс»;https://api.hh.ru/employers/954612;https://hh.ru/vacancy/24005491;RUR;50000.0;60000.0;Системный администратор
9;;;;;;Санкт-Петербург;Первый БИТ;https://api.hh.ru/employers/3177;https://hh.ru/vacancy/23892113;RUR;100000.0;140000.0;DevOps engineer \ Системный администратор
10;9;59.963084;30.350956;Площадь Ленина;Комиссара Смирнова;Санкт-Петербург;СтарЛайн, Научно-производственное объединение;https://api.hh.ru/employers/3124;https://hh.ru/vacancy/22613234;RUR;;80000.0;Системный администратор Linux
11;;;;;;Санкт-Петербург;Априори;https://api.hh.ru/employers/2670291;https://hh.ru/vacancy/24002591;RUR;80000.0;100000.0;Старший системный администратор
12;3БА;59.933519;30.357568;;Центральный район, улица Маяковского;Санкт-Петербург;Beltel;https://api.hh.ru/employers/5953;https://hh.ru/vacancy/23920688;RUR;70000.0;;Руководитель группы поддержки ИТ инфраструктуры / системный администратор
