;addr_build;addr_lat;addr_lng;addr_metro;addr_street;city;employer_name;employer_url;employer_url_vacancy;vac_money_cur;vac_money_from;vac_money_to;vac_name
0;;;;;;Санкт-Петербург;Topface;https://api.hh.ru/employers/575017;https://hh.ru/vacancy/26086083;RUR;150000.0;;Senior Python Developer (Big Data)
1;12;59.983995;30.331139;Лесная;Кантемировская улица;Санкт-Петербург;NGENIX;https://api.hh.ru/employers/656166;https://hh.ru/vacancy/26912793;RUR;;150000.0;Разработчик / Инженер-программист (Python)
2;;;;;;Санкт-Петербург;Т-Логика;https://api.hh.ru/employers/3177915;https://hh.ru/vacancy/26998604;RUR;50000.0;120000.0;Программист Python
3;;;;;;Санкт-Петербург;Протей, НТЦ;https://api.hh.ru/employers/22863;https://hh.ru/vacancy/27067459;RUR;40000.0;90000.0;Программист Python
4;14;59.956327;30.288649;;улица Красного Курсанта;Санкт-Петербург;Научно-технический центр ИНФОТЕХСЕРВИС;https://api.hh.ru/employers/1861318;https://hh.ru/vacancy/26875772;RUR;40000.0;100000.0;Веб-разработчик (Python/Django)
5;28к2;59.963778;30.343383;Площадь Ленина;Большой Сампсониевский проспект;Санкт-Петербург;Investex Ltd;https://api.hh.ru/employers/3192431;https://hh.ru/vacancy/26917945;EUR;3000.0;5000.0;Web Team Lead / Архитектор (Python/Django/React)
6;2;59.974257;30.337571;Выборгская;Гельсингфорсская;Санкт-Петербург;Протей, НТЦ;https://api.hh.ru/employers/22863;https://hh.ru/vacancy/27245950;RUR;50000.0;80000.0;QA engineer (Python)
7;54 к.4;59.9412407465;30.2561454211;Василеостровская;Малый пр.ВО;Санкт-Петербург;Транзас;https://api.hh.ru/employers/1938912;https://hh.ru/vacancy/25354550;RUR;;140000.0;Программист Python
8;;;;;;Санкт-Петербург;SMART HR;https://api.hh.ru/employers/2389305;https://hh.ru/vacancy/26786953;RUR;100000.0;150000.0;Программист Python
9;12;59.903002;30.398181;Елизаровская;улица Седова;Санкт-Петербург;KS2 Engineering;https://api.hh.ru/employers/2803571;https://hh.ru/vacancy/27102282;RUR;70000.0;130000.0;Full-stack web разработчик (Python)
10;16;59.9500859264;30.2948160013;Спортивная;проспект Добролюбова;Санкт-Петербург;Риалвеб, Интернет-агентство;https://api.hh.ru/employers/7851;https://hh.ru/vacancy/25358832;RUR;90000.0;130000.0;Программист Python
11;26;59.941912;30.348998;Чернышевская;Литейный проспект;Санкт-Петербург;Osla;https://api.hh.ru/employers/2668672;https://hh.ru/vacancy/27251491;RUR;70000.0;140000.0;Программист Python
12;;;;;;Санкт-Петербург;SMART HR;https://api.hh.ru/employers/2389305;https://hh.ru/vacancy/25032282;RUR;100000.0;200000.0;Программист Python
13;;;;;;Санкт-Петербург;SMART HR;https://api.hh.ru/employers/2389305;https://hh.ru/vacancy/26653234;RUR;100000.0;150000.0;Программист Python (middle)
14;54 к.4;59.9412407465;30.2561454211;Василеостровская;Малый пр.ВО;Санкт-Петербург;Транзас;https://api.hh.ru/employers/1938912;https://hh.ru/vacancy/26731788;RUR;180000.0;;Senior Python developer
15;4А;59.957782;30.342189;Площадь Ленина;Финляндский проспект;Санкт-Петербург;Акрибия;https://api.hh.ru/employers/1481235;https://hh.ru/vacancy/26555513;RUR;100000.0;130000.0;Full-Stack Developer
16;;;;Василеостровская;;Санкт-Петербург;GOCREAM;https://api.hh.ru/employers/2147367;https://hh.ru/vacancy/26930002;RUR;90000.0;120000.0;Frontend разработчик
17;21;59.917028;30.380843;Площадь Александра Невского 1;набережная Обводного канала;Санкт-Петербург;Футумаркет;https://api.hh.ru/employers/2573187;https://hh.ru/vacancy/27208724;RUR;50000.0;130000.0;Python-developer
18;;;;;;Санкт-Петербург;Санкт-Петербургский Центр Компетенций НЕО;https://api.hh.ru/employers/3567888;https://hh.ru/vacancy/27179460;RUR;200000.0;;Senior Software Developer
19;9;59.965124;30.31567;Петроградская;улица Льва Толстого;Санкт-Петербург;Sopra Steria;https://api.hh.ru/employers/121865;https://hh.ru/vacancy/27182804;RUR;;100000.0;Senior QA Engineer
20;;;;;;Санкт-Петербург;Флант;https://api.hh.ru/employers/1121824;https://hh.ru/vacancy/27148370;RUR;80000.0;150000.0;DevOps Engineer
21;21А;59.999921;30.256418;Комендантский проспект;Гаккелевская улица;Санкт-Петербург;Амбреллио;https://api.hh.ru/employers/2058497;https://hh.ru/vacancy/27118049;RUR;100000.0;;Data scientist
22;83к3;59.984926;30.250174;Старая Деревня;улица Савушкина;Санкт-Петербург;Internest;https://api.hh.ru/employers/41138;https://hh.ru/vacancy/26366106;RUR;80000.0;;Тестировщик / Инженер по тестированию
23;;;;;;Санкт-Петербург;SMART HR;https://api.hh.ru/employers/2389305;https://hh.ru/vacancy/26429382;RUR;100000.0;200000.0;Python developer
24;;;;;;Санкт-Петербург;ОнТаргет ЛАБС;https://api.hh.ru/employers/850334;https://hh.ru/vacancy/27086572;USD;1500.0;2500.0;DevOps engineer
25;5;59.981924;30.33052;;Кантемировская улица;Санкт-Петербург;НИИ МАСШТАБ;https://api.hh.ru/employers/841097;https://hh.ru/vacancy/26632640;RUR;70000.0;130000.0;Python-разработчик
26;9;59.951466;30.302798;;улица Блохина;Санкт-Петербург;Смарт-ИТС;https://api.hh.ru/employers/913898;https://hh.ru/vacancy/26772506;RUR;;160000.0;Python разработчик
27;33к2;60.013919;30.29615;;Коломяжский проспект;Санкт-Петербург;Бизнес Технологии;https://api.hh.ru/employers/14809;https://hh.ru/vacancy/26859428;RUR;60000.0;110000.0;Программист Delphi
28;;;;;;Санкт-Петербург;Школа цифрового творчества Кодабра;https://api.hh.ru/employers/1930157;https://hh.ru/vacancy/27021862;RUR;20000.0;80000.0;Программист-преподаватель
29;76;59.947464;30.272399;Василеостровская;7-я линия Васильевского острова;Санкт-Петербург;Qmobi Ltd;https://api.hh.ru/employers/1641649;https://hh.ru/vacancy/26556774;RUR;120000.0;;Middle Python Developer
30;1;59.959251;30.311583;Горьковская;улица Кропоткина;Санкт-Петербург;SimLabs;https://api.hh.ru/employers/1712446;https://hh.ru/vacancy/27115789;RUR;100000.0;;Software developer (C/C++)
31;;;;;;Санкт-Петербург;СПЛАТ;https://api.hh.ru/employers/1573351;https://hh.ru/vacancy/24943175;RUR;100000.0;;DevOps инженер /Системный администратор Linux
