;vac_name;vac_money_from;vac_money_to;vac_money_cur;city;employer_name;employer_url;employer_url_vacancy;addr_metro;addr_street;addr_build;addr_lng;addr_lat
0;Android Developer;140000.0;280000.0;RUR;Санкт-Петербург;Цифровые привычки;https://api.hh.ru/employers/3280416;https://hh.ru/vacancy/41427344;;Аптекарская набережная;18;30.316425;59.978223
1;Android developer;140000.0;;RUR;Санкт-Петербург;Ambaha Solutions;https://api.hh.ru/employers/1553899;https://hh.ru/vacancy/41534275;;;;;
2;Android разработчик;60000.0;180000.0;RUR;Санкт-Петербург;Клевер Пампкин;https://api.hh.ru/employers/1002023;https://hh.ru/vacancy/41646542;Комендантский проспект;Гаккелевская улица;21А;30.256373;59.999926
3;Android-разработчик (Kotlin);;200000.0;RUR;Санкт-Петербург;Ай Ти Сервис;https://api.hh.ru/employers/3539265;https://hh.ru/vacancy/40687565;Чёрная речка;Торжковская улица;1к2;30.305762;59.986808
4;Android developer;150000.0;250000.0;RUR;Санкт-Петербург;Skyeng;https://api.hh.ru/employers/1122462;https://hh.ru/vacancy/41649761;;;;;
5;Android - разработчик (middle);180000.0;200000.0;RUR;Санкт-Петербург;Куберто, OOO;https://api.hh.ru/employers/837826;https://hh.ru/vacancy/41161188;;Троицкий проспект;4В;30.304576;59.91567
6;Мобильный разработчик (Android/iOS);120000.0;;RUR;Санкт-Петербург;Автоконнекс Мониторинг;https://api.hh.ru/employers/1372256;https://hh.ru/vacancy/41608461;;;;;
7;Программист Android/Java;100000.0;150000.0;RUR;Санкт-Петербург;Астор;https://api.hh.ru/employers/606;https://hh.ru/vacancy/41645311;;;;;
8;Android разработчик;100000.0;;RUR;Санкт-Петербург;Универсал-Электрик;https://api.hh.ru/employers/2874392;https://hh.ru/vacancy/41591443;;;;;
9;Android Developer;200000.0;270000.0;RUR;Санкт-Петербург;FBS Inc.;https://api.hh.ru/employers/681575;https://hh.ru/vacancy/40792080;;;;;
10;Android developer;120000.0;;RUR;Санкт-Петербург;АСМ;https://api.hh.ru/employers/4884816;https://hh.ru/vacancy/41619180;Выборгская;Выборгская набережная;55к3;30.328858;59.977382
11;Android разработчик;150000.0;170000.0;RUR;Санкт-Петербург;Хедхантерс;https://api.hh.ru/employers/2967080;https://hh.ru/vacancy/39983763;Ладожская;Магнитогорская улица;51Е;30.433026;59.93937
12;Android разработчик (Android Developer);100000.0;;RUR;Санкт-Петербург;КВАДО.РУ;https://api.hh.ru/employers/1822740;https://hh.ru/vacancy/41157015;;проспект Юрия Гагарина;77;30.334293;59.838272
13;Android developer (Kotlin);90000.0;120000.0;RUR;Санкт-Петербург;Колос Студио;https://api.hh.ru/employers/1043168;https://hh.ru/vacancy/41539764;Владимирская;улица Достоевского;40-44;30.345279;59.922233
14;Senior Android Developer (Digital Health);200000.0;;RUR;Санкт-Петербург;ONDOC;https://api.hh.ru/employers/1577832;https://hh.ru/vacancy/41436641;;улица Рубинштейна;36;30.343509;59.927676
15;IOS разработчик;120000.0;180000.0;RUR;Санкт-Петербург;Mediante;https://api.hh.ru/employers/4530099;https://hh.ru/vacancy/41542695;Петроградская;улица Всеволода Вишневского;12А;30.298872;59.96829
16;Разработчик мобильных приложений / Android Developer;120000.0;;RUR;Санкт-Петербург;УралТехИс;https://api.hh.ru/employers/2701553;https://hh.ru/vacancy/40972526;Пионерская;Коломяжский проспект;27;30.295458;60.0136
17;Senior Android developer;250000.0;;RUR;Санкт-Петербург;ЛИПТ Софт;https://api.hh.ru/employers/1741760;https://hh.ru/vacancy/40551148;Новочеркасская;Малоохтинский проспект;64Б;30.402825;59.931238
18;Android разработчик;150000.0;170000.0;RUR;Санкт-Петербург;Суши WOK;https://api.hh.ru/employers/1111042;https://hh.ru/vacancy/39976494;Ладожская;Магнитогорская улица;51Е;30.433026;59.93937
19;Android developer (Kotlin/Java);200000.0;;RUR;Санкт-Петербург;Fortis;https://api.hh.ru/employers/2496609;https://hh.ru/vacancy/40705190;Звёздная;Звёздная улица;1;30.344866;59.831245
20;Middle/Senior Android developer;180000.0;250000.0;RUR;Санкт-Петербург;IT_Selection;https://api.hh.ru/employers/747028;https://hh.ru/vacancy/40614445;;;;;
21;Android developer;120000.0;;RUR;Санкт-Петербург;AdCombo.com;https://api.hh.ru/employers/1321508;https://hh.ru/vacancy/39707714;;;;;
22;Android разработчик (senior);250000.0;;RUR;Санкт-Петербург;ГрузовичкоФ;https://api.hh.ru/employers/676363;https://hh.ru/vacancy/40553214;;;;;
23;Senior Android Developer (Remote);160000.0;220000.0;RUR;Санкт-Петербург;Чиббис;https://api.hh.ru/employers/2695590;https://hh.ru/vacancy/40590894;;;;;
24;Android-разработчик;180000.0;250000.0;RUR;Санкт-Петербург;АКМЭ сервис;https://api.hh.ru/employers/157761;https://hh.ru/vacancy/36305702;;;;;
25;Android developer;100000.0;160000.0;RUR;Санкт-Петербург;Star-staff;https://api.hh.ru/employers/1111058;https://hh.ru/vacancy/41194543;;;;;
26;ANDROID разработчик/ ANDROID developer (Middle);130000.0;;RUR;Санкт-Петербург;СофтБаланс;https://api.hh.ru/employers/343;https://hh.ru/vacancy/37797285;Новочеркасская;Заневский проспект;30 к2;30.420666;59.931959
27;Android Developer/Senior Developer;;200000.0;RUR;Санкт-Петербург;SPB TV;https://api.hh.ru/employers/955257;https://hh.ru/vacancy/40931757;Старая Деревня;Торфяная дорога 7;Б;30.2600375377;59.9906856683
28;Android Developer;;200000.0;RUR;Санкт-Петербург;Vallexsoftware;https://api.hh.ru/employers/2291011;https://hh.ru/vacancy/40923484;Парнас;улица Фёдора Абрамова;4;30.334948;60.07028
29;Разработчик мобильных приложений Android/iOS;80000.0;120000.0;RUR;Санкт-Петербург;ВЕБИМ.РУ;https://api.hh.ru/employers/1149418;https://hh.ru/vacancy/40766207;Спортивная;Большой проспект Петроградской стороны;18;30.294946;59.955516
