;vac_name;vac_money_from;vac_money_to;vac_money_cur;city;employer_name;employer_url;employer_url_vacancy;addr_metro;addr_street;addr_build;addr_lng;addr_lat
0;Senior PHP-разработчик, fullstack (удаленно);160000.0;250000.0;RUR;Санкт-Петербург;Karma8;https://api.hh.ru/employers/2207467;https://hh.ru/vacancy/40672919;;;;;
1;PHP разработчик / PHP Developer (удаленно);120000.0;;RUR;Санкт-Петербург;Simtech Development;https://api.hh.ru/employers/570957;https://hh.ru/vacancy/39824214;;;;;
2;Backend PHP Developer / РHP Разработчик;140000.0;;RUR;Санкт-Петербург;Софтвайс;https://api.hh.ru/employers/4295296;https://hh.ru/vacancy/40615780;;Чкаловский проспект;50;30.299339;59.967358
3;PHP developer (удаленно);100000.0;;RUR;Санкт-Петербург;Helastel;https://api.hh.ru/employers/4166575;https://hh.ru/vacancy/40247880;;;;;
4;Senior Backend Developer PHP;180000.0;;RUR;Санкт-Петербург;Helastel;https://api.hh.ru/employers/4166575;https://hh.ru/vacancy/40220391;;;;;
5;Программист PHP/PHP Developer;120000.0;200000.0;RUR;Санкт-Петербург;Mad Wave;https://api.hh.ru/employers/596288;https://hh.ru/vacancy/40398759;Ладожская;Индустриальный проспект;70;30.45641;59.970668
6;PHP-developer/PHP-программист;120000.0;;RUR;Санкт-Петербург;Lenvendo;https://api.hh.ru/employers/1227460;https://hh.ru/vacancy/37538444;Старая Деревня;улица Савушкина;83к3;30.250013;59.985003
7;PHP-разработчик;100000.0;;RUR;Санкт-Петербург;СМТР;https://api.hh.ru/employers/3292820;https://hh.ru/vacancy/40170938;;;;;
8;Backend разработчик (Middle PHP developer);120000.0;;RUR;Санкт-Петербург;ЭДГОУ;https://api.hh.ru/employers/1840251;https://hh.ru/vacancy/40379602;;;;;
9;Middle PHP-программист;130000.0;180000.0;RUR;Санкт-Петербург;ПРОКОД;https://api.hh.ru/employers/990434;https://hh.ru/vacancy/40559504;Площадь Ленина;Свердловская набережная;44Ю;30.402008;59.961242
10;PHP-разработчик (Symfony);100000.0;200000.0;RUR;Санкт-Петербург;UnitPay;https://api.hh.ru/employers/3344653;https://hh.ru/vacancy/39980884;;;;;
11;PHP backend senior developer (Symfony/Laravel);160000.0;;RUR;Санкт-Петербург;Alyce;https://api.hh.ru/employers/2708927;https://hh.ru/vacancy/40577810;Чернышевская;Литейный проспект;22;30.348971;59.943196
12;PHP-developer (Laravel);120000.0;120000.0;RUR;Санкт-Петербург;Foach;https://api.hh.ru/employers/2727108;https://hh.ru/vacancy/40586375;Ладожская;Заневский проспект;71к2;30.439;59.933663
13;Backend developer (PHP);;120000.0;RUR;Санкт-Петербург;Ленинград Медиа;https://api.hh.ru/employers/2587468;https://hh.ru/vacancy/40663415;;;;;
