;vac_name;vac_money_from;vac_money_to;vac_money_cur;city;employer_name;employer_url;employer_url_vacancy;addr_metro;addr_street;addr_build;addr_lng;addr_lat
23;Программист PHP;140000.0;180000.0;RUR;Санкт-Петербург;WEB2U;https://api.hh.ru/employers/1001638;https://hh.ru/vacancy/41524930;;проспект Испытателей;39;30.264269;60.00792
24;Разработчик backend и frontend;150000.0;;RUR;Санкт-Петербург;Южные Ворота, управляющая компания;https://api.hh.ru/employers/132717;https://hh.ru/vacancy/41531752;;;;;
25;Frontend Developer (ReactJS);3500.0;4000.0;USD;Санкт-Петербург;Фин Дизайн;https://api.hh.ru/employers/4682465;https://hh.ru/vacancy/41058982;;улица Профессора Попова;37В;30.298773;59.972019
26;Разработчик React;120000.0;150000.0;RUR;Санкт-Петербург;АЛИДИ, Группа компаний;https://api.hh.ru/employers/20986;https://hh.ru/vacancy/41518837;Девяткино;Заводская улица;3к361А;30.491273;60.085815
27;Frontend-разработчик;150000.0;200000.0;RUR;Санкт-Петербург;Cindicator;https://api.hh.ru/employers/2068941;https://hh.ru/vacancy/41040214;;;;;
28;Frontend Developer (Angular);100000.0;200000.0;RUR;Санкт-Петербург;B2Broker;https://api.hh.ru/employers/2234168;https://hh.ru/vacancy/40555966;Горьковская;;;;
29;PHP-разработчик;80000.0;120000.0;RUR;Санкт-Петербург;ГиперМетод;https://api.hh.ru/employers/63290;https://hh.ru/vacancy/41587353;Обухово;улица Грибакиных;25к3;30.45844;59.849664
30;Программист TypeScript / JavaScript;100000.0;300000.0;RUR;Санкт-Петербург;Nord.Codes;https://api.hh.ru/employers/3292790;https://hh.ru/vacancy/40436955;Чёрная речка;;;;
31;Удаленный разработчик Node.js + Javascript + Angular;80000.0;;RUR;Санкт-Петербург;Sastasoft;https://api.hh.ru/employers/31654;https://hh.ru/vacancy/41463097;;;;;
32;Frontend-разработчик;140000.0;;RUR;Санкт-Петербург;ФАН;https://api.hh.ru/employers/2412618;https://hh.ru/vacancy/40475542;;Приморский проспект;78к5;30.186502;59.988055
33;Full Stack Developer (Laravel + Vue.js);;180000.0;RUR;Санкт-Петербург;ФАН;https://api.hh.ru/employers/2412618;https://hh.ru/vacancy/39709450;;Приморский проспект;78к5;30.186502;59.988055
34;Node.JS разработчик;150000.0;220000.0;RUR;Санкт-Петербург;Шпак Виктория Сергеевна;https://api.hh.ru/employers/3140842;https://hh.ru/vacancy/41431371;;;;;
35;Разработчик React.js (Remote | Удаленно);180000.0;250000.0;RUR;Санкт-Петербург;Linked Helper;https://api.hh.ru/employers/3229175;https://hh.ru/vacancy/41427295;;;;;
36;Frontend разработчик (Angular);150000.0;250000.0;RUR;Санкт-Петербург;Nord.Codes;https://api.hh.ru/employers/3292790;https://hh.ru/vacancy/40993385;Чёрная речка;;;;
37;Frontend Developer (React);80000.0;;RUR;Санкт-Петербург;ЭТМ, компания;https://api.hh.ru/employers/30151;https://hh.ru/vacancy/40749254;;;;;
38;Full stack developer (JavaScript/PHP) удаленно;1000.0;3000.0;USD;Санкт-Петербург;Greenwich Group;https://api.hh.ru/employers/2557028;https://hh.ru/vacancy/41408841;;;;;
39;Senior Front-end разработчик (React, typescript);;300000.0;RUR;Санкт-Петербург;StreamLayer Inc;https://api.hh.ru/employers/4680544;https://hh.ru/vacancy/40942391;;;;;
40;Middle Frontend разработчик;150000.0;180000.0;RUR;Санкт-Петербург;Баер Макспостер;https://api.hh.ru/employers/1502110;https://hh.ru/vacancy/41183361;;Пулковское шоссе;40к4;30.328004;59.818079
41;Frontend Javascript разработчик;150000.0;220000.0;RUR;Санкт-Петербург;Vilesse;https://api.hh.ru/employers/1510254;https://hh.ru/vacancy/37395454;;;;;
42;PHP-разработчик;120000.0;;RUR;Санкт-Петербург;Интерактивные обучающие технологии;https://api.hh.ru/employers/1331661;https://hh.ru/vacancy/41510968;Петроградская;набережная реки Карповки;5П;30.31735;59.968322
43;Помощник Full-Stack разработчика (PHP/MySQL/HTML/CSS/JS);80000.0;100000.0;RUR;Санкт-Петербург;ИндексБокс;https://api.hh.ru/employers/129011;https://hh.ru/vacancy/40874153;;;;;
44;JavaScript Developer;1385.0;;USD;Санкт-Петербург;Developer Soft;https://api.hh.ru/employers/10332;https://hh.ru/vacancy/40992570;Чкаловская;;;;
45;Front-end разработчик;70000.0;150000.0;RUR;Санкт-Петербург;EUROGROUP;https://api.hh.ru/employers/3349067;https://hh.ru/vacancy/40895095;;;;;
46;PHP-программист;100000.0;150000.0;RUR;Санкт-Петербург;Fort Financial Services;https://api.hh.ru/employers/1049395;https://hh.ru/vacancy/41410268;;;;;
47;PHP-разработчик;150000.0;150000.0;RUR;Санкт-Петербург;Майер;https://api.hh.ru/employers/37224;https://hh.ru/vacancy/40704972;Чернышевская;Шпалерная улица;8;30.344461;59.948622
48;Frontend developer (middle);140000.0;;RUR;Санкт-Петербург;Tools For Brokers;https://api.hh.ru/employers/1307507;https://hh.ru/vacancy/41094525;Ладожская;проспект Энергетиков;3;30.43768;59.931012
49;Web-Программист (php, Bitrix);85000.0;100000.0;RUR;Санкт-Петербург;Метрис;https://api.hh.ru/employers/2616307;https://hh.ru/vacancy/41645552;Владимирская;Центральный район, Социалистическая улица;14;30.34306;59.922625
50;PHP-разработчик;140000.0;200000.0;RUR;Санкт-Петербург;МКК «Макс.Кредит»;https://api.hh.ru/employers/2807185;https://hh.ru/vacancy/40246822;;;;;
51;Frontend-разработчик (подразделение компании в Санкт-Петербурге);120000.0;;RUR;Санкт-Петербург;Ticketland.ru;https://api.hh.ru/employers/706399;https://hh.ru/vacancy/41546031;;набережная Обводного канала;;30.329325;59.912256
52;Middle Front-end разработчик (Angular);;180000.0;RUR;Санкт-Петербург;АвтоЭксперт;https://api.hh.ru/employers/3144605;https://hh.ru/vacancy/40958902;Балтийская;улица Маршала Говорова;49;30.290185;59.900917
53;Backend developer PHP / Wordpress;75000.0;100000.0;RUR;Санкт-Петербург;Waxa Shop;https://api.hh.ru/employers/3297737;https://hh.ru/vacancy/41528241;;;;;
54;JavaScript разработчик / JavaScript Developer;80000.0;;RUR;Санкт-Петербург;УралТехИс;https://api.hh.ru/employers/2701553;https://hh.ru/vacancy/41174960;Пионерская;Коломяжский проспект;27;30.295458;60.0136
55;Middle Frontend developer;110000.0;;RUR;Санкт-Петербург;АСМ;https://api.hh.ru/employers/4884816;https://hh.ru/vacancy/41478536;Выборгская;Выборгская набережная;55к3;30.328858;59.977382
56;Backend разработчик;150000.0;;RUR;Санкт-Петербург;МиАТел;https://api.hh.ru/employers/1585617;https://hh.ru/vacancy/40879792;Лесная;Белоостровская улица;17к2;30.321258;59.986821
57;Разработчик JS/C# (middle/senior);50000.0;150000.0;RUR;Санкт-Петербург;IT Expert;https://api.hh.ru/employers/9094;https://hh.ru/vacancy/41481848;;;;;
58;Frontend JavaScript разработчик;160000.0;200000.0;RUR;Санкт-Петербург;KUPIBILET.RU;https://api.hh.ru/employers/950613;https://hh.ru/vacancy/41594429;Чернышевская;Литейный проспект;26;30.348998;59.941912
59;Backend разработчик (c#, PostgreSQL);3500.0;;USD;Санкт-Петербург;Эффективные Веб Решения;https://api.hh.ru/employers/2678773;https://hh.ru/vacancy/41574572;;;;;
60;Senior Frontend Developer (React);3500.0;5500.0;USD;Санкт-Петербург;BookedBy;https://api.hh.ru/employers/4457782;https://hh.ru/vacancy/40994831;;;;;
61;Full-stack разработчик senior/middle (Nodejs/JavaScript);;200000.0;RUR;Санкт-Петербург;Финдинамика;https://api.hh.ru/employers/5103966;https://hh.ru/vacancy/41064994;;;;;
62;Web-программист;80000.0;120000.0;RUR;Санкт-Петербург;ExDesign;https://api.hh.ru/employers/597864;https://hh.ru/vacancy/41146815;Московская;площадь Конституции;7;30.308259;59.850988
63;PHP-программист;130000.0;;RUR;Санкт-Петербург;ЕТелеком;https://api.hh.ru/employers/894414;https://hh.ru/vacancy/41540915;Озерки;Выборгское шоссе;36;30.315293;60.041247
64;PHP Developer;1500.0;;EUR;Санкт-Петербург;TR Logic LLC;https://api.hh.ru/employers/2898081;https://hh.ru/vacancy/41423999;;;;;
65;PHP-программист (со знанием Yii2);100000.0;;RUR;Санкт-Петербург;Эверест;https://api.hh.ru/employers/5095223;https://hh.ru/vacancy/40957962;;улица Громова;4;30.412096;59.921389
66;PHP-developer/ PHP-программист;130000.0;150000.0;RUR;Санкт-Петербург;Digift;https://api.hh.ru/employers/3881763;https://hh.ru/vacancy/41649588;Старая Деревня;улица Савушкина;83к3;30.250013;59.985003
67;Web-разработчик;160000.0;;RUR;Санкт-Петербург;Автоконтинент;https://api.hh.ru/employers/2598555;https://hh.ru/vacancy/41385727;Звёздная;2-й Бадаевский проезд;3к1;30.403463;59.803255
68;PHP-разработчик (Yii);60000.0;120000.0;RUR;Санкт-Петербург;Клуб Приключений;https://api.hh.ru/employers/4102598;https://hh.ru/vacancy/41424612;;;;;
69;FullStack разработчик PHP (веб-проекты);70000.0;100000.0;RUR;Санкт-Петербург;Zum Punkt;https://api.hh.ru/employers/985903;https://hh.ru/vacancy/41635039;Обводный Канал;Лиговский проспект;140;30.3503258552;59.9139480953
70;Web-разработчик;60000.0;100000.0;RUR;Санкт-Петербург;ПО Энергоресурс;https://api.hh.ru/employers/592261;https://hh.ru/vacancy/40986563;Балтийская;Троицкий проспект;12;30.30013;59.915716
71;Программист C#;80000.0;120000.0;RUR;Санкт-Петербург;АБИСофт;https://api.hh.ru/employers/4302352;https://hh.ru/vacancy/40909614;Пионерская;улица Матроса Железняка;57;30.3136593505;59.9991888054
72;PHP программист MVC (MySQL / Web-разработчик);50000.0;100000.0;RUR;Санкт-Петербург;Юнипейдж;https://api.hh.ru/employers/2623887;https://hh.ru/vacancy/41406180;Владимирская;;;;
73;Frontend Developer (React);100000.0;180000.0;RUR;Санкт-Петербург;Sibedge;https://api.hh.ru/employers/636653;https://hh.ru/vacancy/39125075;;;;;
74;TypeScript Backend Developer;150000.0;;RUR;Санкт-Петербург;Нью Вэйв Гейминг;https://api.hh.ru/employers/5136148;https://hh.ru/vacancy/41542077;;;;;
75;Full Stack Web Developer;100000.0;;RUR;Санкт-Петербург;Юридический центр Восстания 6;https://api.hh.ru/employers/817622;https://hh.ru/vacancy/41302873;;;;0.0;0.0
76;Backend web developer / WEB-разработчик;120000.0;180000.0;RUR;Санкт-Петербург;АВАНГАРД;https://api.hh.ru/employers/557534;https://hh.ru/vacancy/40871636;Старая Деревня;Приморский пр.;54 корпус 4;30.233367;59.9844
77;Middle / Senior Backend Developer (Symfony);100000.0;200000.0;RUR;Санкт-Петербург;Эсакор;https://api.hh.ru/employers/3944535;https://hh.ru/vacancy/41064686;Нарвская;Бумажная улица;16к1;30.266443;59.905583
78;Middle React developer;110000.0;150000.0;RUR;Санкт-Петербург;8base;https://api.hh.ru/employers/2967332;https://hh.ru/vacancy/39662945;Площадь Мужества;;;;
79;Front-end разработчик (VueJS, AngularJS);120000.0;200000.0;RUR;Санкт-Петербург;Автоконнекс Мониторинг;https://api.hh.ru/employers/1372256;https://hh.ru/vacancy/41520459;;;;;
80;Node.js-разработчик (middle/senior);70000.0;110000.0;RUR;Санкт-Петербург;Creative;https://api.hh.ru/employers/1517303;https://hh.ru/vacancy/41637596;;;;;
81;Middle Frontend developer;140000.0;;RUR;Санкт-Петербург;Манзони;https://api.hh.ru/employers/4390465;https://hh.ru/vacancy/41595664;Петроградская;улица Льва Толстого;7;30.31479;59.965309
82;Python-разработчик;60000.0;100000.0;RUR;Санкт-Петербург;Единая Информационная Система ЖКХ;https://api.hh.ru/employers/3719126;https://hh.ru/vacancy/41514962;;Тарасова улица;12/18;30.413964;59.949713
83;Frontend-разработчик (Angular);130000.0;;RUR;Санкт-Петербург;Нмаркет.ПРО;https://api.hh.ru/employers/2190230;https://hh.ru/vacancy/40713305;;;;;
84;Программист Computer Vision;120000.0;180000.0;RUR;Санкт-Петербург;Аргуссофт;https://api.hh.ru/employers/4665148;https://hh.ru/vacancy/41068521;;улица Александра Блока;5;30.278678;59.924582
85;Middle Frontend разработчик;140000.0;;RUR;Санкт-Петербург;ПИLКИ;https://api.hh.ru/employers/1903752;https://hh.ru/vacancy/41592710;;;;;
86;Remote Web developer (Node.js, React);2800.0;3500.0;USD;Санкт-Петербург;ОнТаргет ЛАБС;https://api.hh.ru/employers/850334;https://hh.ru/vacancy/40964636;;;;;
87;React Native developer;60000.0;150000.0;RUR;Санкт-Петербург;Динамекс;https://api.hh.ru/employers/4528777;https://hh.ru/vacancy/41195660;Выборгская;Большой Сампсониевский проспект;42Б;30.339907;59.970587
88;Backend разработчик (Node) middle+;120000.0;;RUR;Санкт-Петербург;Виртуализация ИТ;https://api.hh.ru/employers/3822963;https://hh.ru/vacancy/41547021;;;;;
89;Senior Frontend Developer (React);140000.0;200000.0;RUR;Санкт-Петербург;Энерджи Софт;https://api.hh.ru/employers/1316284;https://hh.ru/vacancy/40507306;;Ковенский переулок;19-21;30.361449;59.937157
90;Frontend-разработчик;80000.0;150000.0;RUR;Санкт-Петербург;SkyNet;https://api.hh.ru/employers/373146;https://hh.ru/vacancy/40324661;;Репищева улица;20;30.284966;60.031751
91;Middle Frontend Developer / Разработчик JavaScript;145000.0;195000.0;RUR;Санкт-Петербург;Софтвайс;https://api.hh.ru/employers/4295296;https://hh.ru/vacancy/41619520;;Чкаловский проспект;50;30.299339;59.967358
92;PHP-разработчик;100000.0;;RUR;Санкт-Петербург;КВАДО.РУ;https://api.hh.ru/employers/1822740;https://hh.ru/vacancy/41449748;;проспект Юрия Гагарина;77;30.334293;59.838272
93;Frontend developer (Angular);120000.0;230000.0;RUR;Санкт-Петербург;FBS Inc.;https://api.hh.ru/employers/681575;https://hh.ru/vacancy/40764400;;;;;
94;Middle PHP разработчик;;160000.0;RUR;Санкт-Петербург;Промокрот Раша;https://api.hh.ru/employers/4359058;https://hh.ru/vacancy/41157688;Старая Деревня;улица Савушкина;83к3;30.250013;59.985003
95;Full-stack web разработчик (Python);90000.0;140000.0;RUR;Санкт-Петербург;KS2 Engineering;https://api.hh.ru/employers/2803571;https://hh.ru/vacancy/41523682;Елизаровская;улица Седова;12;30.398181;59.903002
96;Разработчик PHP;120000.0;;RUR;Санкт-Петербург;Это элементарно;https://api.hh.ru/employers/1494162;https://hh.ru/vacancy/41631564;Старая Деревня;Стародеревенская улица;11к2;30.244695;59.993604
97;Frontend разработчик (удаленно);80000.0;150000.0;RUR;Санкт-Петербург;Noorsoft;https://api.hh.ru/employers/2778644;https://hh.ru/vacancy/41586335;;;;;
98;Full-stack разработчик;100000.0;;RUR;Санкт-Петербург;Bright Rich | CORFAC International;https://api.hh.ru/employers/675098;https://hh.ru/vacancy/40661441;Чернышевская;Литейный проспект;26;30.348998;59.941912
99;Web Fullstack Developer (PHP/JS);3700.0;4000.0;EUR;Санкт-Петербург;Wisebits;https://api.hh.ru/employers/1689648;https://hh.ru/vacancy/41545465;;;;;
100;Middle C# Developer ASP.NET MVC;;150000.0;RUR;Санкт-Петербург;Indeed-Id;https://api.hh.ru/employers/804242;https://hh.ru/vacancy/40994170;;;;;
101;Full-stack разработчик;60000.0;100000.0;RUR;Санкт-Петербург;Serenity;https://api.hh.ru/employers/93291;https://hh.ru/vacancy/41517422;;;;;
102;Senior backend Node.js developer;170000.0;230000.0;RUR;Санкт-Петербург;8base;https://api.hh.ru/employers/2967332;https://hh.ru/vacancy/40202033;Площадь Мужества;;;;
103;Frontend-разработчик;140000.0;;RUR;Санкт-Петербург;Екассир;https://api.hh.ru/employers/178925;https://hh.ru/vacancy/40979874;Чёрная речка;Сердобольская улица;64к1а;30.314521;59.986934
104;Full Stack разработчик (PHP/JavaScript);90000.0;150000.0;RUR;Санкт-Петербург;Func.;https://api.hh.ru/employers/2160968;https://hh.ru/vacancy/41048497;;;;;
105;Программист/разработчик - PHP и WordPress;70000.0;100000.0;RUR;Санкт-Петербург;БМикро;https://api.hh.ru/employers/731214;https://hh.ru/vacancy/41450981;;;;30.3035270423;59.9662734989
106;Frontend-разработчик;;300000.0;RUR;Санкт-Петербург;Кадровое агентство Юнити;https://api.hh.ru/employers/985;https://hh.ru/vacancy/41554732;;;;;
107;Full stack software engineer (удаленно);120000.0;;RUR;Санкт-Петербург;Helastel;https://api.hh.ru/employers/4166575;https://hh.ru/vacancy/39793404;;;;;
108;Frontend-разработчик (React+Typescript);120000.0;160000.0;RUR;Санкт-Петербург;АКМЭ сервис;https://api.hh.ru/employers/157761;https://hh.ru/vacancy/39689552;;;;;
109;PHP WEB разработчик;90000.0;;RUR;Санкт-Петербург;ПАРФЮМ;https://api.hh.ru/employers/1007;https://hh.ru/vacancy/41067401;Бухарестская;Салова ул.;50;30.387185;59.889774
110;Frontend Developer;200000.0;;RUR;Санкт-Петербург;ALM Works;https://api.hh.ru/employers/542183;https://hh.ru/vacancy/37250359;;;;;
111;Программист C++ (графика);170000.0;300000.0;RUR;Санкт-Петербург;Nord.Codes;https://api.hh.ru/employers/3292790;https://hh.ru/vacancy/40444945;Чёрная речка;;;;
112;Backend PHP Developer / РHP Разработчик;140000.0;;RUR;Санкт-Петербург;Софтвайс;https://api.hh.ru/employers/4295296;https://hh.ru/vacancy/41177205;;Чкаловский проспект;50;30.299339;59.967358
113;Full Stack C# .NET Developer;100000.0;140000.0;RUR;Санкт-Петербург;Русская лаборатория;https://api.hh.ru/employers/630322;https://hh.ru/vacancy/37522656;Горьковская;;;;
114;Java разработчик;150000.0;280000.0;RUR;Санкт-Петербург;ТТ ДЕВЕЛОПМЕНТ;https://api.hh.ru/employers/1309504;https://hh.ru/vacancy/39799286;Бухарестская;улица Фучика;4К;30.36258;59.877439
115;Программист (Full-Stack разработчик);100000.0;;RUR;Санкт-Петербург;СэтлСити;https://api.hh.ru/employers/2864629;https://hh.ru/vacancy/40445147;;;;;
116;Web-программист;70000.0;120000.0;RUR;Санкт-Петербург;ИТА ГРУПП;https://api.hh.ru/employers/2812204;https://hh.ru/vacancy/41044645;Проспект Ветеранов;;;;
117;Программист по разработке и поддержке приложений на .NET/ASP.NET;120000.0;230000.0;RUR;Санкт-Петербург;Артеко;https://api.hh.ru/employers/3132641;https://hh.ru/vacancy/40965250;;;;;
118;Python Web Developer;3500.0;5000.0;USD;Санкт-Петербург;Soshace;https://api.hh.ru/employers/1738507;https://hh.ru/vacancy/41003885;;;;;
119;Web-разработчик;80000.0;200000.0;RUR;Санкт-Петербург;VERSALITY;https://api.hh.ru/employers/4727473;https://hh.ru/vacancy/41594467;;Малая Разночинная улица;;30.290491;59.958629
120;Backend-разработчик (node.js), Middle;80000.0;160000.0;RUR;Санкт-Петербург;AliRadar;https://api.hh.ru/employers/1891995;https://hh.ru/vacancy/40624359;Московская;площадь Конституции;3;30.305825;59.8505
121;PHP Программист / Web разработчик;80000.0;;RUR;Санкт-Петербург;TRINET;https://api.hh.ru/employers/35431;https://hh.ru/vacancy/40952484;Петроградская;проспект Медиков;9Б;30.315617;59.970727
122;Ведущий Frontend разработчик;110000.0;;RUR;Санкт-Петербург;Омега;https://api.hh.ru/employers/602711;https://hh.ru/vacancy/41014487;Ломоносовская;Южное шоссе;37к2;30.425579;59.86369
123;Full stack (Node.js, PHP, Ember) developer;4000.0;4500.0;USD;Санкт-Петербург;ОнТаргет ЛАБС;https://api.hh.ru/employers/850334;https://hh.ru/vacancy/41543097;;;;;
124;Разработчик C# /.NET;130000.0;;RUR;Санкт-Петербург;МАВИС;https://api.hh.ru/employers/631288;https://hh.ru/vacancy/40665873;;;;;
125;Front-end developer (remote);;200000.0;RUR;Санкт-Петербург;СБЕРКОРУС;https://api.hh.ru/employers/946607;https://hh.ru/vacancy/40891661;Нарвская;1 линия;метро Нарвская;30.275004;59.901111
126;Программист 1С;15000.0;120000.0;RUR;Санкт-Петербург;Бизнес-Ориентированные Системы;https://api.hh.ru/employers/4137998;https://hh.ru/vacancy/41485558;;Цветочная улица;16;30.331813;59.886853
127;FullStack / .NET Developer;120000.0;;RUR;Санкт-Петербург;VMedia Inc.;https://api.hh.ru/employers/2596311;https://hh.ru/vacancy/41524419;;;;;
128;Senior Full Stack Developer / Старший Full-Stack Разработчик (PHP/JS);;200000.0;RUR;Санкт-Петербург;Хеммерсбах РУС;https://api.hh.ru/employers/1761549;https://hh.ru/vacancy/41633095;Горьковская;Певческий переулок;12;30.325094;59.95998
129;Backend Node.js developer;180000.0;300000.0;RUR;Санкт-Петербург;Реклайн;https://api.hh.ru/employers/5014155;https://hh.ru/vacancy/41615425;;;;;
130;Front-end developer with experience in React or Angular;3500.0;6500.0;USD;Санкт-Петербург;Soshace;https://api.hh.ru/employers/1738507;https://hh.ru/vacancy/40922362;Пионерская;Полевая Сабировская улица;54;30.268518;59.997185
131;PHP-разработчик;120000.0;;RUR;Санкт-Петербург;МАВИС;https://api.hh.ru/employers/631288;https://hh.ru/vacancy/40665891;;;;;
132;PHP-разработчик (Битрикс);80000.0;130000.0;RUR;Санкт-Петербург;РДТоп;https://api.hh.ru/employers/969665;https://hh.ru/vacancy/40969294;;;;;
133;Senior Backend Node.js Engineer;3000.0;4000.0;USD;Санкт-Петербург;Шпак Виктория Сергеевна;https://api.hh.ru/employers/3140842;https://hh.ru/vacancy/41522519;;;;;
134;Senior/ Программист Python;150000.0;;RUR;Санкт-Петербург;Digift;https://api.hh.ru/employers/3881763;https://hh.ru/vacancy/40836909;Старая Деревня;улица Савушкина;83к3;30.250013;59.985003
135;Backend разработчик (Middle PHP developer);120000.0;;RUR;Санкт-Петербург;ЭДГОУ;https://api.hh.ru/employers/1840251;https://hh.ru/vacancy/41028890;;;;;
136;Веб-разработчик (senior fullstack);;140000.0;RUR;Санкт-Петербург;Центр Содружества;https://api.hh.ru/employers/120909;https://hh.ru/vacancy/41071809;;;;;
137;Front-End программист (senior);80000.0;;RUR;Санкт-Петербург;RuNetSoft;https://api.hh.ru/employers/243546;https://hh.ru/vacancy/39473368;Елизаровская;Октябрьская набережная;10к1;30.422444;59.912021
138;Php-программист (web-developer, веб-программист, MODX-разработчик);;100000.0;RUR;Санкт-Петербург;Стройметиз;https://api.hh.ru/employers/92525;https://hh.ru/vacancy/40161587;;;;30.3939091042;59.8811306708
139;Fullstack Python JavaScript Developer;120000.0;;RUR;Санкт-Петербург;Универсал-Электрик;https://api.hh.ru/employers/2874392;https://hh.ru/vacancy/41591724;;;;;
140;Главный программист C# / .Net;185000.0;;RUR;Санкт-Петербург;"Биржа ""Санкт-Петербург""";https://api.hh.ru/employers/52529;https://hh.ru/vacancy/41610057;;26-я линия В.О.;15к2;30.256804;59.933063
141;Python-разработчик;200000.0;;RUR;Санкт-Петербург;Новакид РУС;https://api.hh.ru/employers/851716;https://hh.ru/vacancy/41620379;;;;;
142;Разработчик C# .NET (Microsoft Dynamics 365 CRM);120000.0;;RUR;Санкт-Петербург;Ёлва;https://api.hh.ru/employers/2171527;https://hh.ru/vacancy/41131100;;;;;
143;Web разработчик (1С-Битрикс);100000.0;;RUR;Санкт-Петербург;Докторслон.ру;https://api.hh.ru/employers/1065781;https://hh.ru/vacancy/40887553;Петроградская;набережная реки Карповки;13;30.312535;59.968642
