;addr_build;addr_lat;addr_lng;addr_metro;addr_street;city;employer_name;employer_url;employer_url_vacancy;vac_money_cur;vac_money_from;vac_money_to;vac_name
0;1;59.959251;30.311583;Горьковская;улица Кропоткина;Санкт-Петербург;MediaTech;https://api.hh.ru/employers/115009;https://hh.ru/vacancy/23690874;RUR;90000.0;;Системный администратор
1;;;;Выборгская;;Санкт-Петербург;Водопад;https://api.hh.ru/employers/239741;https://hh.ru/vacancy/23625960;RUR;;65000.0;Старший системный администратор
2;177А;59.779789;30.455951;;Московское шоссе;Санкт-Петербург;Катрен НПК;https://api.hh.ru/employers/13819;https://hh.ru/vacancy/23804942;RUR;50000.0;;Системный администратор
3;29;59.946311;30.352268;Чернышевская;улица Чайковского;Санкт-Петербург;Сумма АйТи;https://api.hh.ru/employers/919122;https://hh.ru/vacancy/23839287;RUR;80000.0;;Системный администратор Linux
4;;;;;;Санкт-Петербург;Красное & Белое, розничная сеть;https://api.hh.ru/employers/1035394;https://hh.ru/vacancy/22339333;RUR;43000.0;63000.0;Системный администратор
5;;;;;;Санкт-Петербург;Lenvendo;https://api.hh.ru/employers/1227460;https://hh.ru/vacancy/23787502;RUR;70000.0;150000.0;Системный администратор Linux
6;8;59.986088;30.321267;Чёрная речка;Белоостровская улица;Санкт-Петербург;Quantum Art;https://api.hh.ru/employers/8188;https://hh.ru/vacancy/23753859;RUR;80000.0;110000.0;Системный администратор
7;2;59.97387;30.333691;Выборгская;Гельсингфорсская улица;Санкт-Петербург;B2Broker;https://api.hh.ru/employers/2234168;https://hh.ru/vacancy/23822481;RUR;60000.0;;Системный администратор
8;;;;;;Санкт-Петербург;ТЛЦ;https://api.hh.ru/employers/1281576;https://hh.ru/vacancy/23909500;RUR;60000.0;;Системный администратор
9;23;59.94079;30.39059;;Новгородская улица;Санкт-Петербург;Cryptopay Ltd.;https://api.hh.ru/employers/2342447;https://hh.ru/vacancy/23902876;RUR;60000.0;;Системный администратор
10;4к1;59.940416;30.417396;;проспект Шаумяна;Санкт-Петербург;Elektroskandia;https://api.hh.ru/employers/63703;https://hh.ru/vacancy/23639352;RUR;60000.0;;Системный администратор (Менеджер по информационной инфраструктуре и коммуникациям)
11;90;59.908424611;30.3223078698;Фрунзенская;набережная Обводного канала;Санкт-Петербург;Калкулэйт;https://api.hh.ru/employers/160595;https://hh.ru/vacancy/23695011;RUR;50000.0;;Системный администратор Linux
12;;;;;;Санкт-Петербург;Р-Лайн (R-Line);https://api.hh.ru/employers/568383;https://hh.ru/vacancy/23289404;RUR;50000.0;;Системный администратор
13;9;59.963084;30.350956;Площадь Ленина;Комиссара Смирнова;Санкт-Петербург;СтарЛайн, Научно-производственное объединение;https://api.hh.ru/employers/3124;https://hh.ru/vacancy/22613234;RUR;;80000.0;Системный администратор Linux
14;108;59.983869;30.246258;Старая Деревня;улица Савушкина;Санкт-Петербург;Аларм-Моторс;https://api.hh.ru/employers/57430;https://hh.ru/vacancy/23590691;RUR;80000.0;;Сетевой инженер / Старший системный администратор
15;;;;;;Санкт-Петербург;Первый БИТ;https://api.hh.ru/employers/3177;https://hh.ru/vacancy/23892113;RUR;100000.0;140000.0;DevOps engineer \ Системный администратор
16;503, к.3;60.102616;30.25472;;Выборгское шоссе;Санкт-Петербург;Российская Стекольная Компания;https://api.hh.ru/employers/41165;https://hh.ru/vacancy/23878110;RUR;60000.0;;Системный администратор
17;;;;;;Санкт-Петербург;Маркетс Партнерс;https://api.hh.ru/employers/2960245;https://hh.ru/vacancy/23880200;RUR;60000.0;70000.0;Старший системный администратор
18;;;;Московские ворота;;Санкт-Петербург;Булочная - пекарня Цех 85;https://api.hh.ru/employers/2796941;https://hh.ru/vacancy/23878392;RUR;60000.0;60000.0;Системный администратор
19;16к1;59.905583;30.266443;Нарвская;Бумажная улица;Санкт-Петербург;МТ-Групп, Группа Компаний (МОРСКАЯ ТЕХНИКА);https://api.hh.ru/employers/14498;https://hh.ru/vacancy/23268967;RUR;70000.0;80000.0;Ведущий системный администратор
20;5;59.981924;30.33052;;Кантемировская улица;Санкт-Петербург;НИИ МАСШТАБ;https://api.hh.ru/employers/841097;https://hh.ru/vacancy/23247075;RUR;50000.0;;Системный администратор
21;89;59.834221;30.414907;Купчино;Бухарестская улица;Санкт-Петербург;Старт;https://api.hh.ru/employers/24446;https://hh.ru/vacancy/23467585;RUR;63000.0;70000.0;Системный администратор
22;81;59.965331;30.475696;;шоссе Революции;Санкт-Петербург;Zet-Avto;https://api.hh.ru/employers/2389443;https://hh.ru/vacancy/23885453;RUR;50000.0;;Системный администратор/IT-специалист
23;;;;;;Санкт-Петербург;Звезда-Энергетика;https://api.hh.ru/employers/38136;https://hh.ru/vacancy/23698746;RUR;60000.0;60000.0;Системный администратор
24;30 к2;59.931959;30.420666;Новочеркасская;Заневский проспект;Санкт-Петербург;СофтБаланс;https://api.hh.ru/employers/343;https://hh.ru/vacancy/23861895;RUR;50000.0;;IT инженер / Системный администратор
25;54к2;59.941389;30.257621;Василеостровская;Малый проспект В.О.;Санкт-Петербург;COMTEK Inc.;https://api.hh.ru/employers/250;https://hh.ru/vacancy/23654025;USD;3000.0;4000.0;Linux System Engineer
26;;;;Петроградская;;Санкт-Петербург;Аплинк24;https://api.hh.ru/employers/3107832;https://hh.ru/vacancy/23747856;RUR;65000.0;65000.0;Руководитель IT-отдела
27;49;59.926767171;30.3228671852;Сенная площадь;Гороховая улица;Санкт-Петербург;2Nova Interactive;https://api.hh.ru/employers/591379;https://hh.ru/vacancy/23877161;RUR;80000.0;;Web developer / Веб разработчик
28;;;;;;Санкт-Петербург;ProBusiness Group;https://api.hh.ru/employers/1565821;https://hh.ru/vacancy/23895944;RUR;120000.0;;DevOps Engineer
29;2;59.97387;30.333691;Выборгская;Гельсингфорсская улица;Санкт-Петербург;СКБ Контур;https://api.hh.ru/employers/41862;https://hh.ru/vacancy/23715865;RUR;63000.0;;Менеджер по работе с корпоративными клиентами
30;2;59.97387;30.333691;Выборгская;Гельсингфорсская улица;Санкт-Петербург;СКБ Контур;https://api.hh.ru/employers/41862;https://hh.ru/vacancy/21297225;RUR;70000.0;;Менеджер по работе с корпоративными клиентами (крупный бизнес)
31;21;59.886596;30.329208;Московские ворота;Цветочная;Санкт-Петербург;Selectel;https://api.hh.ru/employers/633069;https://hh.ru/vacancy/20341150;RUR;50000.0;;Инженер технической поддержки
32;72;59.981577;30.210029;Старая Деревня;Приморский проспект;Санкт-Петербург;PITERLAND;https://api.hh.ru/employers/789532;https://hh.ru/vacancy/23895917;RUR;;60000.0;Программист C#
33;5;59.981924;30.33052;;Кантемировская улица;Санкт-Петербург;НИИ МАСШТАБ;https://api.hh.ru/employers/841097;https://hh.ru/vacancy/23515613;RUR;130000.0;200000.0;Ведущий Python-разработчик
34;7;59.9906904992;30.2601184286;Старая Деревня;Торфяная дорога;Санкт-Петербург;Netwrix Corporation;https://api.hh.ru/employers/574211;https://hh.ru/vacancy/23685327;RUR;70000.0;;Product Marketing Manager
35;;;;;;Санкт-Петербург;JetBrains;https://api.hh.ru/employers/9281;https://career.ru/vacancy/23207735;RUR;70000.0;;Дежурный инженер технической поддержки (IT Department)
36;5;59.981924;30.33052;;Кантемировская улица;Санкт-Петербург;НИИ МАСШТАБ;https://api.hh.ru/employers/841097;https://hh.ru/vacancy/23132322;RUR;80000.0;120000.0;Product Owner (сетевая безопасность: межсетевые экраны и криптомаршрутизаторы)
37;;;;;;Санкт-Петербург;Торговый дом АЛЬЯНС;https://api.hh.ru/employers/3155909;https://hh.ru/vacancy/23853708;RUR;;70000.0;C#.Net Разработчик
